id, shefpc, obsdate, val, qual, 
NVRN5,QCMPBZZ,1981-02-01,14.107024,,
NVRN5,QCMPBZZ,1981-01-01,20.515179,,
NVRN5,QCMPBZZ,1980-12-01,23.51119,,
NVRN5,QCMPBZZ,1980-11-01,23.702857,,
NVRN5,QCMPBZZ,1980-10-01,17.482222,,
NVRN5,QCMPBZZ,1980-09-01,53.446349,,
NVRN5,QCMPBZZ,1980-08-01,19.264583,,
NVRN5,QCMPBZZ,1980-07-01,79.484345,A,
NVRN5,QCMPBZZ,1980-06-01,484.45619,A,
NVRN5,QCMPBZZ,1980-05-01,394.056786,A,
NVRN5,QCMPBZZ,1980-04-01,269.628175,A,
NVRN5,QCMPBZZ,1980-03-01,65.734663,,
NVRN5,QCMPBZZ,1980-02-01,43.383393,,
NVRN5,QCMPBZZ,1980-01-01,25.848254,,
NVRN5,QCMPBZZ,1979-12-01,17.756468,,
NVRN5,QCMPBZZ,1979-11-01,15.724484,,
NVRN5,QCMPBZZ,1979-10-01,6.627044,,
NVRN5,QCMPBZZ,1979-09-01,4.698948,,
NVRN5,QCMPBZZ,1979-08-01,60.039544,,
NVRN5,QCMPBZZ,1979-07-01,261.972738,A,
NVRN5,QCMPBZZ,1979-06-01,572.58879,A,
NVRN5,QCMPBZZ,1979-05-01,564.069306,A,
NVRN5,QCMPBZZ,1979-04-01,378.795079,A,
NVRN5,QCMPBZZ,1979-03-01,110.093909,,
NVRN5,QCMPBZZ,1979-02-01,23.992579,,
NVRN5,QCMPBZZ,1979-01-01,24.026984,,
NVRN5,QCMPBZZ,1978-12-01,22.558869,,
NVRN5,QCMPBZZ,1978-11-01,29.642738,,
NVRN5,QCMPBZZ,1978-10-01,11.308611,,
NVRN5,QCMPBZZ,1978-09-01,-5.913056,,
NVRN5,QCMPBZZ,1978-08-01,-9.838115,,
NVRN5,QCMPBZZ,1978-07-01,35.500099,,
NVRN5,QCMPBZZ,1978-06-01,263.410615,,
NVRN5,QCMPBZZ,1978-05-01,225.667758,,
NVRN5,QCMPBZZ,1978-04-01,144.379643,,
NVRN5,QCMPBZZ,1978-03-01,65.57623,,
NVRN5,QCMPBZZ,1978-02-01,12.258274,,
NVRN5,QCMPBZZ,1978-01-01,12.878909,,
NVRN5,QCMPBZZ,1977-12-01,14.663353,,
NVRN5,QCMPBZZ,1977-11-01,18.446349,,
NVRN5,QCMPBZZ,1977-10-01,19.631488,,
NVRN5,QCMPBZZ,1977-09-01,25.262421,,
NVRN5,QCMPBZZ,1977-08-01,41.317599,,
NVRN5,QCMPBZZ,1977-07-01,19.177143,,
NVRN5,QCMPBZZ,1977-06-01,23.705675,,
NVRN5,QCMPBZZ,1977-05-01,36.03123,,
NVRN5,QCMPBZZ,1977-04-01,37.567262,,
NVRN5,QCMPBZZ,1977-03-01,21.476925,,
NVRN5,QCMPBZZ,1977-02-01,17.631806,,
NVRN5,QCMPBZZ,1977-01-01,17.71496,,
NVRN5,QCMPBZZ,1976-12-01,15.434861,,
NVRN5,QCMPBZZ,1976-11-01,18.553056,,
NVRN5,QCMPBZZ,1976-10-01,32.468393,,
NVRN5,QCMPBZZ,1976-09-01,42.428433,,
NVRN5,QCMPBZZ,1976-08-01,24.512758,,
NVRN5,QCMPBZZ,1976-07-01,34.040575,,
